street;housenumber;postcode;suburb;city;lon;lat;full
Stubbenkammerstraße; 13; 10437; Prenzlauer Berg; Berlin; 13.4248703; 52.5417317
Stubbenkammerstraße; 14; 10437; Prenzlauer Berg; Berlin; 13.4251346; 52.5416777
Hiddenseer Straße; 13; 10437; Prenzlauer Berg; Berlin; 13.4255353; 52.5423618
Senefelderstraße; 29a; 10437; Prenzlauer Berg; Berlin; 13.4225003; 52.5411908
Senefelderstraße; 30; 10437; Prenzlauer Berg; Berlin; 13.4224231; 52.5410163
Senefelderstraße; 30a; 10437; Prenzlauer Berg; Berlin; 13.4223849; 52.5409277
Senefelderstraße; 31; 10437; Prenzlauer Berg; Berlin; 13.4221215; 52.5405359
Senefelderstraße; 32; 10437; Prenzlauer Berg; Berlin; 13.4220216; 52.5403872
Senefelderstraße; 33; 10437; Prenzlauer Berg; Berlin; 13.4219033; 52.5402135
Senefelderstraße; 34; 10437; Prenzlauer Berg; Berlin; 13.4218192; 52.5400900
Senefelderstraße; 35; 10437; Prenzlauer Berg; Berlin; 13.4217055; 52.5399225
Kastanienallee; 7-9; 10435; Prenzlauer Berg; Berlin; 13.4107789; 52.5398802
Choriner Straße; 60; 10435; Prenzlauer Berg; Berlin; 13.4088419; 52.5351888
Choriner Straße; 50; 10435; Prenzlauer Berg; Berlin; 13.4101146; 52.5364857
Oderberger Straße; 16; 10435; Prenzlauer Berg; Berlin; 13.4081908; 52.5393093
Oderberger Straße; 15; 10435; Prenzlauer Berg; Berlin; 13.4084518; 52.5392064
Oderberger Straße; 15; 10435; Prenzlauer Berg; Berlin; 13.4084293; 52.5392057
Oderberger Straße; 8; 10435; Prenzlauer Berg; Berlin; 13.4095867; 52.5387903
Hiddenseer Straße; 7; 10437; Prenzlauer Berg; Berlin; 13.4237028; 52.5427488
Hiddenseer Straße; 7a; 10437; Prenzlauer Berg; Berlin; 13.4239384; 52.5426990
Hiddenseer Straße; 8; 10437; Prenzlauer Berg; Berlin; 13.4242082; 52.5426421
Hiddenseer Straße; 9; 10437; Prenzlauer Berg; Berlin; 13.4244510; 52.5425908
Hiddenseer Straße; 10; 10437; Prenzlauer Berg; Berlin; 13.4247068; 52.5425368
Hiddenseer Straße; 11; 10437; Prenzlauer Berg; Berlin; 13.4249927; 52.5424764
Hiddenseer Straße; 12; 10437; Prenzlauer Berg; Berlin; 13.4252824; 52.5424152
Hiddenseer Straße; 1; 10437; Prenzlauer Berg; Berlin; 13.4256296; 52.5425527
Hiddenseer Straße; 1a; 10437; Prenzlauer Berg; Berlin; 13.4253831; 52.5426090
Hiddenseer Straße; 2; 10437; Prenzlauer Berg; Berlin; 13.4250585; 52.5426809
Hiddenseer Straße; 3; 10437; Prenzlauer Berg; Berlin; 13.4247232; 52.5427518
Hiddenseer Straße; 6; 10437; Prenzlauer Berg; Berlin; 13.4238288; 52.5429459
Prenzlauer Allee; 183; 10405; Prenzlauer Berg; Berlin; 13.4259900; 52.5428566
Prenzlauer Allee; 184; 10405; Prenzlauer Berg; Berlin; 13.4258656; 52.5426441
Prenzlauer Allee; 185; 10405; Prenzlauer Berg; Berlin; 13.4255824; 52.5421970
Prenzlauer Allee; 186; 10405; Prenzlauer Berg; Berlin; 13.4254292; 52.5419436
Prenzlauer Allee; 186; 10405; ; Berlin; 13.4254686; 52.5420039
Prenzlauer Allee; 187; 10405; Prenzlauer Berg; Berlin; 13.4251931; 52.5415215
Prenzlauer Allee; 188; 10405; Prenzlauer Berg; Berlin; 13.4250390; 52.5412572
Prenzlauer Allee; 189; 10405; Prenzlauer Berg; Berlin; 13.4247883; 52.5408049
Prenzlauer Allee; 190; 10405; Prenzlauer Berg; Berlin; 13.4246325; 52.5405369
Prenzlauer Allee; 191; 10405; Prenzlauer Berg; Berlin; 13.4245172; 52.5403352
Prenzlauer Allee; 192; 10405; Prenzlauer Berg; Berlin; 13.4243996; 52.5401347
Prenzlauer Allee; 193; 10405; Prenzlauer Berg; Berlin; 13.4243121; 52.5399845
Prenzlauer Allee; 194; 10405; Prenzlauer Berg; Berlin; 13.4242206; 52.5398261
Prenzlauer Allee; 195; 10405; Prenzlauer Berg; Berlin; 13.4241228; 52.5396570
Prenzlauer Allee; 195a; 10405; Prenzlauer Berg; Berlin; 13.4240568; 52.5395395
Danziger Straße; 71; 10435; Prenzlauer Berg; Berlin; 13.4237863; 52.5394839
Danziger Straße; 69; 10435; Prenzlauer Berg; Berlin; 13.4234716; 52.5395324
Danziger Straße; 65; 10435; Prenzlauer Berg; Berlin; 13.4229314; 52.5396159
Danziger Straße; 63; 10435; Prenzlauer Berg; Berlin; 13.4227423; 52.5396450
Danziger Straße; 63; 10435; Prenzlauer Berg; Berlin; 13.4225012; 52.5396832
Danziger Straße; 61; 10435; Prenzlauer Berg; Berlin; 13.4224537; 52.5396884
Danziger Straße; 59; 10435; Prenzlauer Berg; Berlin; 13.4221646; 52.5397343
Erich-Weinert-Straße; 84; 10439; Prenzlauer Berg; Berlin; 13.4274599; 52.5480551
Göhrener Straße; 5; 10437; Prenzlauer Berg; Berlin; 13.4214264; 52.5415308
Göhrener Straße; 4; 10437; Prenzlauer Berg; Berlin; 13.4214285; 52.5413456
Göhrener Straße; 3; 10437; Prenzlauer Berg; Berlin; 13.4214305; 52.5411547
Göhrener Straße; 2; 10437; Prenzlauer Berg; Berlin; 13.4216541; 52.5409438
Göhrener Straße; 1; 10437; Prenzlauer Berg; Berlin; 13.4220664; 52.5408437
Danziger Straße; 61; 10435; Prenzlauer Berg; Berlin; 13.4225635; 52.5396736
Senefelderstraße; 4; 10437; Prenzlauer Berg; Berlin; 13.4224117; 52.5404474
Stargarder Straße; 29; 10437; Prenzlauer Berg; Berlin; 13.4232385; 52.5441846
Stargarder Straße; 28; 10437; Prenzlauer Berg; Berlin; 13.4229336; 52.5443165
Dunckerstraße; 23; 10437; Prenzlauer Berg; Berlin; 13.4225935; 52.5442866
Dunckerstraße; 23; 10437; Prenzlauer Berg; Berlin; 13.4226242; 52.5441961
Dunckerstraße; 22; 10437; Prenzlauer Berg; Berlin; 13.4224247; 52.5441014
Dunckerstraße; 21; 10437; Prenzlauer Berg; Berlin; 13.4223000; 52.5439628
Dunckerstraße; 20; 10437; Prenzlauer Berg; Berlin; 13.4221784; 52.5438270
Dunckerstraße; 18; 10437; Prenzlauer Berg; Berlin; 13.4219051; 52.5435228
Dunckerstraße; 17; 10437; Prenzlauer Berg; Berlin; 13.4217961; 52.5434024
Dunckerstraße; 16; 10437; Prenzlauer Berg; Berlin; 13.4216489; 52.5432384
Dunckerstraße; 15; 10437; Prenzlauer Berg; Berlin; 13.4214986; 52.5430730
Dunckerstraße; 14; 10437; Prenzlauer Berg; Berlin; 13.4213793; 52.5429416
Dunckerstraße; 13; 10437; Prenzlauer Berg; Berlin; 13.4212905; 52.5428416
Dunckerstraße; 12; 10437; Prenzlauer Berg; Berlin; 13.4211826; 52.5427221
Dunckerstraße; 11; 10437; Prenzlauer Berg; Berlin; 13.4210266; 52.5425475
Dunckerstraße; 10; 10437; Prenzlauer Berg; Berlin; 13.4208875; 52.5423962
Dunckerstraße; 9; 10437; Prenzlauer Berg; Berlin; 13.4207684; 52.5422619
Dunckerstraße; 18; 10437; Prenzlauer Berg; Berlin; 13.4220343; 52.5435376
Dunckerstraße; 19; 10437; Prenzlauer Berg; Berlin; 13.4220446; 52.5436749
Dunckerstraße; 8a; 10437; Prenzlauer Berg; Berlin; 13.4203692; 52.5418234
Dunckerstraße; 8; 10437; Prenzlauer Berg; Berlin; 13.4202521; 52.5416919
Dunckerstraße; 7; 10437; Prenzlauer Berg; Berlin; 13.4201281; 52.5415537
Dunckerstraße; 5; 10437; Prenzlauer Berg; Berlin; 13.4198936; 52.5412936
Dunckerstraße; 4; 10437; Prenzlauer Berg; Berlin; 13.4197446; 52.5411284
Dunckerstraße; 3; 10437; Prenzlauer Berg; Berlin; 13.4196108; 52.5409800
Dunckerstraße; 2a; 10437; Prenzlauer Berg; Berlin; 13.4194681; 52.5408218
Dunckerstraße; 2; 10437; Prenzlauer Berg; Berlin; 13.4192924; 52.5406270
Dunckerstraße; 1a; 10437; Prenzlauer Berg; Berlin; 13.4191851; 52.5405080
Dunckerstraße; 1; 10437; Prenzlauer Berg; Berlin; 13.4190303; 52.5403398
Raumerstraße; 36a; 10437; Prenzlauer Berg; Berlin; 13.4206409; 52.5420969
Naugarder Straße; 11; 10409; Prenzlauer Berg; Berlin; 13.4381674; 52.5436840
Greifswalder Straße; 31; 10405; Prenzlauer Berg; Berlin; 13.4292718; 52.5325709
Cotheniusstraße; 4a; 10407; Prenzlauer Berg; Berlin; 13.4480864; 52.5282207
Cotheniusstraße; 4; 10407; Prenzlauer Berg; Berlin; 13.4478861; 52.5281320
Cotheniusstraße; 5; 10407; Prenzlauer Berg; Berlin; 13.4482587; 52.5282761
Paul-Robeson-Straße; 36; 10439; Prenzlauer Berg; Berlin; 13.4073316; 52.5524888
Paul-Robeson-Straße; 37; 10439; Prenzlauer Berg; Berlin; 13.4076406; 52.5524679
Paul-Robeson-Straße; 18; 10439; Prenzlauer Berg; Berlin; 13.4069771; 52.5527623
Paul-Robeson-Straße; 17; 10439; Prenzlauer Berg; Berlin; 13.4073465; 52.5527383
Paul-Robeson-Straße; 16; 10439; Prenzlauer Berg; Berlin; 13.4076933; 52.5527159
Paul-Robeson-Straße; 35; 10439; Prenzlauer Berg; Berlin; 13.4069882; 52.5525097
Paul-Robeson-Straße; 33; 10439; Prenzlauer Berg; Berlin; 13.4063445; 52.5525671
Paul-Robeson-Straße; 32; 10439; Prenzlauer Berg; Berlin; 13.4056437; 52.5526373
Paul-Robeson-Straße; 34; 10439; Prenzlauer Berg; Berlin; 13.4066792; 52.5525410
Cotheniusstraße; 11; 10407; Prenzlauer Berg; Berlin; 13.4487510; 52.5288030
Cotheniusstraße; 3; 10407; Prenzlauer Berg; Berlin; 13.4476508; 52.5280689
Cotheniusstraße; 6; 10407; Prenzlauer Berg; Berlin; 13.4484672; 52.5283512
Cotheniusstraße; 2; 10407; Prenzlauer Berg; Berlin; 13.4474112; 52.5279698
Cotheniusstraße; 7; 10407; Prenzlauer Berg; Berlin; 13.4487171; 52.5284295
Cotheniusstraße; 8; 10407; Prenzlauer Berg; Berlin; 13.4489708; 52.5285215
Cotheniusstraße; 1; 10407; Prenzlauer Berg; Berlin; 13.4471378; 52.5278653
Syringenweg; 24; 10407; Prenzlauer Berg; Berlin; 13.4573991; 52.5316575
Raumerstraße; 16; 10437; Prenzlauer Berg; Berlin; 13.4211120; 52.5417650
Stargarder Straße; 39; 10437; Prenzlauer Berg; Berlin; 13.4258059; 52.5430685
Stargarder Straße; 38a; 10437; Prenzlauer Berg; Berlin; 13.4255505; 52.5431792
Stargarder Straße; 38; 10437; Prenzlauer Berg; Berlin; 13.4254021; 52.5432477
Stargarder Straße; 37; 10437; Prenzlauer Berg; Berlin; 13.4250994; 52.5433777
Stargarder Straße; 33; 10437; Prenzlauer Berg; Berlin; 13.4244283; 52.5436754
Danziger Straße; 57; 10435; Prenzlauer Berg; Berlin; 13.4214547; 52.5398429
Göhrener Straße; 11; 10437; Prenzlauer Berg; Berlin; 13.4207548; 52.5406638
Stargarder Straße; 32; 10437; Prenzlauer Berg; Berlin; 13.4241608; 52.5437905
Göhrener Straße; 14; 10437; Prenzlauer Berg; Berlin; 13.4215886; 52.5407657
Göhrener Straße; 14a; 10437; Prenzlauer Berg; Berlin; 13.4218819; 52.5406919
Göhrener Straße; 6; 10437; Prenzlauer Berg; Berlin; 13.4211329; 52.5416471
Göhrener Straße; 7; 10437; Prenzlauer Berg; Berlin; 13.4211329; 52.5414696
Göhrener Straße; 8A; 10437; Prenzlauer Berg; Berlin; 13.4211206; 52.5411597
Göhrener Straße; 9; 10437; Prenzlauer Berg; Berlin; 13.4210137; 52.5410449
Göhrener Straße; 9a; 10437; Prenzlauer Berg; Berlin; 13.4207861; 52.5408977
Göhrener Straße; 10; 10437; Prenzlauer Berg; Berlin; 13.4206791; 52.5408122
Göhrener Straße; 12; 10437; Prenzlauer Berg; Berlin; 13.4209050; 52.5406347
Göhrener Straße; 13; 10437; Prenzlauer Berg; Berlin; 13.4211635; 52.5406861
Gleimstraße; 17-18; 10437; Prenzlauer Berg; Berlin; 13.4088329; 52.5471434
Ahlbecker Straße; 1; 10437; Prenzlauer Berg; Berlin; 13.4263964; 52.5441009
Ahlbecker Straße; 2; 10437; Prenzlauer Berg; Berlin; 13.4260632; 52.5441495
Ahlbecker Straße; 3; 10437; Prenzlauer Berg; Berlin; 13.4257845; 52.5442721
Ahlbecker Straße; 4; 10437; Prenzlauer Berg; Berlin; 13.4254388; 52.5444270
Ahlbecker Straße; 5; 10437; Prenzlauer Berg; Berlin; 13.4250714; 52.5445895
Ahlbecker Straße; 6; 10437; Prenzlauer Berg; Berlin; 13.4245670; 52.5448049
Ahlbecker Straße; 7; 10437; Prenzlauer Berg; Berlin; 13.4244002; 52.5448753
Ahlbecker Straße; 7a; 10437; Prenzlauer Berg; Berlin; 13.4242509; 52.5449375
Ahlbecker Straße; 8; 10437; Prenzlauer Berg; Berlin; 13.4240358; 52.5450271
